banque,nom_agence,ville,localisation,note,sentiment,avis,topic,date_avis,langue,topic_clean,topic_name,topic_category
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,aceuil froid abscence d'ecoute negligence des reclamations,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,mauvaise prise en charge des reclamations clientèle vraiment une catastrophe,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,service zéro et le contacte par téléphone toujours injoignable,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,service de pacotille,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,mauvaise service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,une banque correcte,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,j'appelle le service clients pour obtenir certaines informations la voix automatique qui guide l'appel me demande de taper neuf pour joindre un conseiller je tape le numéro en question on me dit que ma demande est incompréhensible je,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Rabat,"N° 15,Centre Commercial MAHAJ RYAD HAY RIAD, Rabat 10200",0.0,Negatif,service de qualité moyenne accueil discontinu malgré un service dit continu manque de connaissances techniques du personnel pour assistance digitale,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,El Jadida,"N° 19, Bd Jabrane Khalil Jabrane, Hay Assalam, El Jadida 24000",0.0,Negatif,agence qui ne répond jamais au téléphone en plus on change d horaire de travail sans actualiser l info en ligne ici ça indique que l agence est ouverte samedi matin le seule jour où les fonctionnaires peuvent régler leurs affaires bancaires en agence je me déplace de la ville où je travaille rien que pour ça pour la trouver fermée et que les horaires ont changé,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Casablanca,"Angle Avenue 2 Mars et rue de Lisbonne, Casablanca 20000",0.0,Negatif,service caisse nul,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Rabat,"N° 15,Centre Commercial MAHAJ RYAD HAY RIAD, Rabat 10200",0.0,Negatif,une réclamation en cours depuis des années je pensais avoir affaire à une banque sérieuse et qui se soucie de ses clients que dalle le 1 novembre 2023 la directrice de l'agence accompagnée de la directrice régionale et une 3eme personne m'ont reçu pour discuter de l'erreur qu'ils ont commis lors d'une opération d'achat de titres boursiers on me propose alors comme dédommagement un an de gratuité pour les frais de tenu du compte vers les 350dh chose que je trouve ridicule vu la gravité de l'erreur je leur fais a mon tour une proposition et on m'explique qu'on reviendra vers moi dans les plus brefs délais résultat nous sommes au 7eme mois et aucun signe de vie du jamais vu ni refus de ma position ni contre proposition a ce jour la directrice de l'agence ne sait pas ce que le service réclamation compte faire comme si elle n'était pas concernée par l'erreur commise au sein de son agence et par téléphone au centre de service clients c'est toujours le même discours aucune info sur le dossier et nous allons remonter votre demande franchement bravo à tous les services et tous les intervenants de la société générale pour votre mépris envers mon dossier car je l'ai déjà écris et je le répète chez vous c'est a la tête du client que ça se passe et si tu n'as pas un compte blindé ou si tu ne connais pas mrs et mmes les directrices tu ne seras jamais traité correctement,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Rabat,"X48X+385, Rabat",0.0,Neutre,pas de numéro pour joindre les conseillers pas de suivis insatisfaction totale,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"50, Immeuble Louka, Av. Hassan II, Agadir 80000",0.0,Negatif,on vous appelle au téléphone et il n'y a pas de réponse c'est toujours le même problème plus le numéro 42 42 ne fonctionne pas plus des sms pour confirmer qu'on ne les joint pas pour retirer notre argent,Services bancaires,30/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Rabat,"X48X+385, Rabat",0.0,Negatif,très très mauvais service et ce n est pas la première fois j ai l impression que c est même fait exprès un agent au comptoir pendant que les autres agents prennent leurs petit déjeuner tranquillement dans une salle à l arrière de l agence et on fait attendre les clients méthodes révolu même au sein des administrations publiques thumbs down,Services bancaires,30/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Guelmim,"28 Av. DES FAR, Guelmim 81000",0.0,Neutre,service à revoir,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Guelmim,"28 Av. DES FAR, Guelmim 81000",0.0,Neutre,ma3raft j'ai une journée dans mon téléphone 3amarkom makatjawbo fih rah hchoma hadachi,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"50, Immeuble Louka, Av. Hassan II, Agadir 80000",0.0,Positif,aucune bonne manière,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"50, Immeuble Louka, Av. Hassan II, Agadir 80000",0.0,Positif,très bon service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"50, Immeuble Louka, Av. Hassan II, Agadir 80000",0.0,Negatif,ils ne se soucient pas du temps des clients je ne pouvais pas y croire vous leur donnez votre argent et ils vous énervent à chaque fois s'il vous plaît les gars essayez d'être honnêtes dans votre travail,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"50, Immeuble Louka, Av. Hassan II, Agadir 80000",0.0,Neutre,nous appelons au téléphone depuis un moment et pas de réponse,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"Avenue 11 Janvier N°113, Cité Dakhla, Agadir 80060",0.0,Positif,une équipe à la hauteur service irréprochable je recommande vivement cette agence merci a toute l'équipe et sur tout à la dame qui m a reçu miss mina ben rabeh elle était très aimable et très gentille je tiens vraiment à la remercier pour sa gentillesse et son professionnalisme merci à toute l équipe de l agence d agadir dakhal cordialement miss khadija b,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"Avenue 11 Janvier N°113, Cité Dakhla, Agadir 80060",0.0,Positif,la pire agence a agadir elle ne cesse de se dégrader l'incompétence je ne recommande pas cette agence et encore moins la conseillère qui n'est jamais sure des informations qu'elle communique bref décevant,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"Avenue 11 Janvier N°113, Cité Dakhla, Agadir 80060",0.0,Positif,bon service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"Parcelle N° 12, Agadir 80000",0.0,Negatif,j'utilise la societe generale depuis plus de 10 ans ils ne se soucient pas des clients et de notre temps le guichet automatique a capturé ma carte sans aucune raison et elle n'était pas encore expirée et quand j'ai donné ma pièce d'identité à ma sœur pour qu'elle l'apporte et envoie le moi ils ne l'ont pas fait toujours et oublient de rappeler l'expiration de la carte par rapport à un autre service bancaire,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Agadir,"Parcelle N° 12, Agadir 80000",0.0,Positif,très bien j'ai enfin trouvé le distributeur pour retirer de l'argent sans commissions avec la carte revolut,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Casablanca,"Angle Avenue 2 Mars et rue de Lisbonne, Casablanca 20000",0.0,Positif,le 4 11 2022 je me suis présenté pour effectuer du change 2 employés présentes qui discutées avec un homme pratiquement allongé sur une chaise devant le comptoir à plaisanter elle m'a demandé de m assoir et t attendre 10 m du coup suis parti à côté à la banque populaire où j'ai été bien reçu immédiatement,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Casablanca,"Angle Avenue 2 Mars et rue de Lisbonne, Casablanca 20000",0.0,Neutre,service déplorable c'est du jamais vu,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Tiznit,"6 Bd Hassan II, Tiznit 85000",0.0,Negatif,service pas mal temps d'attente correct le service en ligne doit s'améliorer un peu pour être a la hauteur des attentes des sociétaires,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Rabat,"X48X+385, Rabat",0.0,Neutre,aucun suivi,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Rabat,"N° 15,Centre Commercial MAHAJ RYAD HAY RIAD, Rabat 10200",0.0,Neutre,système défaillant employés absents ou incompétents service lamentable,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Rabat,"N° 15,Centre Commercial MAHAJ RYAD HAY RIAD, Rabat 10200",0.0,Positif,service médiocre à tous les niveaux j arrive aucun employé n est présent seulement la directrice dans son bureau elle nous dit qu ils sont partis en pause déj pause déj à 14 45 tous ensemble à l arrivée j étais le premier en fil vient alors une dame de nulle part et elle l a fait passer avant moi parce que c est son amie cliente de longue date la directrice n a aucune solution à apporter à mes problèmes elle fait juste me renvoyer à contacter le service client téléphonique fainéantise et paresse absolue la carte bancaire ne fonctionne pas pour les achats en ligne impossible de joindre le compte bancaire ou la carte visa avec paypal l application de la banque impossible de l utiliser sur son ipad ou sur son laptop directrice incompétente n ayant aucune solution à offrir elle lève son ton sur ses clients pour les faire taire service client pourri aucun professionnalisme 0 respect mais quel niveau directrice ne mérite en rien d être à la tête de cette agence pitoyable à se demander comment elle est arrivée à ce poste juste une bande de voleur qui savent vous prendre votre argent je ne recommande pas cette banque et surtout pas cette agence à éviter votre argent est mieux ailleurs,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,Casablanca,"Angle Avenue 2 Mars et rue de Lisbonne, Casablanca 20000",0.0,Positif,personnel accueillant compétent et très professionnel,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Société Générale,El Jadida,"6FMX+3J4, Av. Ben Badis, El Jadida",0.0,Positif,je suis client depuis 30 ans je suis très satisfait de la qualité des services,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Société Générale,El Jadida,"N° 19, Bd Jabrane Khalil Jabrane, Hay Assalam, El Jadida 24000",0.0,Positif,je suis client de la société générale malheureusement je ne suis pas satisfait de ses services à cause de ces commentaires ci dessous,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
